Randomizer Version: 4.6.0
Random Seed: 58742429271623
Settings String: 321aRgEejHAAnkCcwGyvBCeAxliMgMAFAA9CQABugAAAAAAAgCI5ATkzKcJCTIHBwTkUQUQCVBva2Vtb24gWaOSWAfjwziK

--Pokemon Base Stats & Types--
NUM|NAME            |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1      |ABILITY2      |ABILITY3      |ITEM
Carnivine Lv3, Ability: Snow Warning - Razor Leaf, Round, Grass Knot, Bubble Beam
Nuzleaf Lv6, Ability: Regenerator - Ice Beam, Echoed Voice, Knock Off, U-turn

#56 (Preschooler Adrian => Preschooler Cammie)
Jynx Lv14, Ability: Dark Aura - Aurora Beam, Calm Mind, Rock Tomb, Steamroller
Vanillish Lv14, Ability: Drizzle - Parabolic Charge, Avalanche, Hidden Power, Twineedle

#57 (Preschooler Ella => Preschooler Donna)
Pawniard Lv8, Ability: Sand Rush - Snarl, Substitute, Acrobatics, Metal Claw
Klang Lv8, Ability: Intimidate - Water Pulse, X-Scissor, Thief, Magnet Bomb

#58 (Preschooler Mia => Preschooler Leo)
Tropius Lv14, Ability: Fairy Aura - Horn Leech, Facade, Energy Ball, U-turn
Skiddo Lv14, Ability: Torrent - Rock Tomb, Vital Throw, Bite, Quash

#59 (Rising Star Loïc => Rising Star Kristine)
Spiritomb Lv14, Ability: Symbiosis - Bug Bite, Dark Pulse, Solar Beam, Kinesis
Gyarados-Mega Lv14, Ability: Imposter - Payback, Rain Dance, Aqua Jet, Will-O-Wisp

#60 (Rising Star Hamish => Rising Star Cristiano)
Gengar Lv20, Ability: Torrent - U-turn, Discharge, Double Team, Hex
Golurk Lv20, Ability: Static - Headbutt, Dig, Substitute, Hyper Beam

#61 (Rising Star Louise => Rising Star Marshall)
Houndour Lv9, Ability: No Guard - Electroweb, Rock Slide, Infestation, Flamethrower
Houndour Lv9, Ability: Sturdy - Confusion, Double Team, Infestation, Fling
Zweilous Lv11, Ability: Thick Fat - Snarl, Flamethrower, Bulldoze, Retaliate

#62 (Rising Star Nysa => Rising Star Noelle)
Raichu Lv18, Ability: Tangled Feet - Steamroller, Head Smash, Electroweb, Parabolic Charge
Electrike Lv15, Ability: Pixilate - Spark, Fling, Parabolic Charge, Lucky Chant
Rotom Lv15, Ability: Tough Claws - Shadow Ball, Infestation, Shadow Punch, Wild Charge

#63 (Rising Star Manon => Rising Star Noelle)
Charizard Lv33, Ability: Justified - Wild Charge, Grass Knot, Dig, Wing Attack
Pyroar Lv33, Ability: Magic Guard - Mystical Fire, Metal Burst, Flame Wheel, Brick Break
Emboar Lv33, Ability: Pure Power - Flame Charge, Sky Uppercut, Wild Charge, Wake-Up Slap

#64 (Rising Star Didier => Rising Star Leo)
Chandelure Lv32, Ability: Ice Body - Hyper Fang, Head Smash, Hidden Power, Shadow Ball
Simisear Lv32, Ability: Justified - Ice Beam, Psychic, Magnet Bomb, Eruption
Typhlosion Lv35, Ability: Gluttony - Flame Charge, Charge Beam, Play Rough, Rock Smash

#65 (Ace Trainer Adelbert => Ace Trainer Tristian)
Dedenne Lv47, Ability: Pickup - Night Slash, Electroweb, Fire Blast, Metal Claw
Minun Lv47, Ability: Intimidate - Shadow Ball, Thunder Wave, Aura Sphere, Mystical Fire

#66 (Ace Trainer Hilde => Ace Trainer Mike)
Honchkrow Lv44, Ability: Ice Body - Bulldoze, Double Team, Sky Drop, Incinerate
Ninjask Lv44, Ability: Trace - Payback, Infestation, Facade, X-Scissor
Gliscor Lv45, Ability: Mega Launcher - Mud Shot, Aerial Ace, Drill Peck, Steel Wing

#67 (Poké Fan Gabe => Poké Fan Crystal)
Aegislash Lv11, Ability: Suction Cups - Shadow Claw, Bubble Beam, Metal Claw, Aura Sphere
Yamask Lv11, Ability: Cute Charm - Shadow Punch, Ominous Wind, Aerial Ace, Psycho Cut
Jellicent Lv14, Ability: Rattled - Steel Wing, Power-Up Punch, Shadow Punch, Magical Leaf

#68 (Poké Fan Agnes => Poké Fan Forrest)
Goodra Lv11, Ability: Shed Skin - Energy Ball, Parabolic Charge, Tail Slap, Gust
Tyrantrum Lv11, Ability: Big Pecks - Mud Shot, Rock Throw, Metal Claw, Icy Wind
Garchomp-Mega Lv11, Ability: Thick Fat - Mist Ball, Twister, Payback, Bulldoze
Druddigon Lv11, Ability: Sand Rush - Dragon Tail, Charge Beam, Facade, Dragon Dance

#69 (Poké Fan Family Jan & Erin => Poké Fan Family Ann & Bob)
Relicanth Lv21, Ability: Ice Body - Payback, Smack Down, Substitute, Double Team
Roggenrola Lv21, Ability: Multiscale - Facade, Smack Down, Wing Attack, Rock Tomb
Aggron Lv21, Ability: Imposter - Psybeam, Shadow Punch, Steel Wing, X-Scissor

#70 (Gardener Wheaton => Gardener Malcolm)
Spiritomb Lv15, Ability: Drizzle - Payback, Poison Tail, Stun Spore, Embargo
Yamask Lv15, Ability: Moxie - Smelling Salts, Swagger, Shadow Punch, Hex

#71 (Gardener Fabian => Gardener Daniel)
Volcarona Lv15, Ability: Volt Absorb - Dragon Breath, Flamethrower, Rest, Silver Wind
Burmy Lv15, Ability: Pressure - U-turn, Will-O-Wisp, Dark Pulse, Brine

#72 (Gardener Grover => Gardener Tristian)
Shuckle Lv15, Ability: Solid Rock - Poison Fang, False Swipe, Leaf Tornado, Brick Break
Amaura Lv15, Ability: Sheer Force - Glaciate, Rock Slide, Roar, Hyper Beam

#73 (Gardener ● => Gardener Marilyn)
Arcanine Lv15, Ability: Contrary - Flare Blitz, Air Slash, Fire Blast, Flash
Darmanitan-Z Lv15, Ability: Snow Warning - Razor Shell, Hone Claws, Mist Ball, Swift

#74 (Gardener Ashton => Gardener Joe)
Golett Lv15, Ability: Torrent - Dizzy Punch, Smack Down, Thunder Wave, Shadow Ball
Marshtomp Lv15, Ability: Unburden - Dig, Peck, Brine, Infestation

#75 (Gardener Barclay => Gardener Florentino)
Garchomp Lv15, Ability: Sand Rush - Dragon Tail, Torment, Roost, Gyro Ball
Stunfisk Lv15, Ability: Rivalry - Flame Wheel, Chatter, Electroweb, Glaciate

#76 (Leader Grant => Leader Forrest)
Houndoom-Mega@King’s Rock Lv38, Ability: Tangled Feet - Steel Wing, Psybeam, Fire Punch, Rock Tomb
Charizard@Shed Shell Lv38, Ability: Blaze - Hidden Power, Struggle Bug, Aerial Ace, Earthquake
Volcarona@Snowball Lv38, Ability: Snow Warning - Flamethrower, Swords Dance, Flame Wheel, X-Scissor
Charizard@Never-Melt Ice Lv38, Ability: Blaze - Blast Burn, Freeze Shock, Thunder Wave, Fire Fang
Charizard@Starf Berry Lv38, Ability: Blaze - Shadow Claw, Autotomize, Oblivion Wing, Psych Up

#77 (Tourist Takemi => Tourist Kristine)
Magnezone Lv21, Ability: Sand Stream - Volt Switch, Ominous Wind, Metal Claw, Incinerate
Aegislash-B Lv21, Ability: Steadfast - Hurricane, Charge Beam, Flamethrower, Memento

#78 (Tourist Mari => Tourist Forrest)
Stunky Lv21, Ability: Sand Force - Round, Sucker Punch, Poison Fang, Wing Attack
Budew Lv21, Ability: Air Lock - Venoshock, Grass Whistle, Leaf Tornado, Energy Ball

#79 (Tourist Eriko => Tourist Jacqueline)
Rotom-Fa Lv17, Ability: Overcoat - Charge Beam, Echoed Voice, Safeguard, Sludge Wave
Shinx Lv17, Ability: Liquid Ooze - Volt Switch, Toxic Spikes, Charge Beam, False Swipe
Tynamo Lv17, Ability: Telepathy - Hyper Fang, Trick Room, Earthquake, Flame Charge
Voltorb Lv17, Ability: Sniper - Charge Beam, Clear Smog, Role Play, Shadow Claw

#80 (Tourist Hiroko => Tourist Donna)
Kingdra Lv17, Ability: Infiltrator - Dive, Crafty Shield, Lovely Kiss, Oblivion Wing
Clawitzer Lv17, Ability: Pickpocket - Dive, False Swipe, Scald, Fire Punch
Piplup Lv17, Ability: Prankster - Giga Drain, Thunder Shock, Ancient Power, Return
Panpour Lv17, Ability: Flare Boost - Stone Edge, Infestation, Thief, Air Slash

#81 (Tourist Fumiko => Tourist Wayne)
Garchomp-Mega Lv29, Ability: Illusion - Earth Power, Confide, Substitute, U-turn
Kingdra Lv29, Ability: Water Absorb - Dragon Breath, Oblivion Wing, Brick Break, Dragon Claw
Garchomp-Mega Lv29, Ability: Illusion - Air Slash, Bug Buzz, Low Sweep, Twister
Dragonair Lv29, Ability: Adaptability - Dragon Claw, Dragon Breath, Dragon Rush, Power-Up Punch

#82 (Tourist Tomoko => Tourist Kim)
Fletchinder Lv29, Ability: Sticky Hold - Scald, Sky Drop, Flame Charge, Struggle Bug
Talonflame Lv29, Ability: Moxie - Sky Drop, Frost Breath, Hail, Gear Grind
Darumaka Lv29, Ability: Anger Point - Acrobatics, Payback, Swords Dance, Low Sweep
Ponyta Lv29, Ability: Flame Body - Bone Rush, Work Up, Power Gem, Chatter

#83 (Roller Skater Shun => Roller Skater Jimmy)
Swanna Lv41, Ability: Turboblaze - Charge Beam, Substitute, Hail, Hurricane
Staraptor Lv41, Ability: Sniper - Explosion, Incinerate, Pluck, Feint Attack
Talonflame Lv41, Ability: Sticky Hold - Brave Bird, Roost, Flash Cannon, Flame Charge
Honchkrow Lv41, Ability: Volt Absorb - Power Gem, Sleep Talk, Chatter, Facade

#84 (Roller Skater Rolanda => Roller Skater Lillianna)
Togekiss Lv41, Ability: Solar Power - Flash Cannon, Facade, Disarming Voice, Thunder
Xatu Lv41, Ability: Hydration - Sludge Bomb, Zen Headbutt, Shadow Punch, Fire Blast
Dodrio Lv44, Ability: Illuminate - Steel Wing, Defog, Nature Power, Frustration

#85 (Backpacker Heike => Backpacker Donna)
Castform-I Lv18, Ability: Strong Jaw - Double Kick, Freeze-Dry, Struggle Bug, Ice Fang
Glaceon Lv18, Ability: Protean - Solar Beam, Confusion, Struggle Bug, Glaciate

#86 (Backpacker Jerome => Backpacker Rachel)
Timburr Lv21, Ability: Sniper - Air Cutter, Storm Throw, Light Screen, Power-Up Punch
Sawk Lv21, Ability: Liquid Ooze - Bite, Glare, Drain Punch, Overheat

#87 (Backpacker Roderick => Backpacker Joey)
Stunfisk Lv21, Ability: Levitate - Dig, Drill Run, Thunder Punch, Chatter
Sandshrew Lv21, Ability: Sand Veil - Cross Poison, Rock Polish, Return, Frost Breath

#88 (Twins Faith & Joy => Twins May & Emma)
Manectric-Mega Lv17, Ability: Solid Rock - Drain Punch, Quash, Parabolic Charge, Charge Beam
Rotom-W Lv17, Ability: Overcoat - Ice Beam, Smack Down, Poison Tail, Water Pledge
Rotom-H Lv17, Ability: Overcoat - Parabolic Charge, Return, Fire Pledge, Thunder Wave

#89 (Beauty Brigitte => Beauty Dudley)
Typhlosion Lv18, Ability: Magic Guard - Charge Beam, Quash, Hone Claws, Retaliate
Heatmor Lv18, Ability: Simple - Thunderbolt, Sandstorm, Flame Wheel, Rest
Flareon Lv18, Ability: Magic Bounce - Flame Charge, Power-Up Punch, Icy Wind, Power Gem

#90 (Artist Pierre => Artist Alex)
Golbat Lv24, Ability: Justified - Poison Jab, Thief, Protect, Leech Life
Gengar-Mega Lv24, Ability: Torrent - Chip Away, Dragon Claw, Oblivion Wing, Sleep Talk

#91 (Artist Georgia => Artist Esteban)
Combusken Lv24, Ability: Serene Grace - Ice Fang, Fiery Dance, Air Slash, Fire Punch
Hariyama Lv24, Ability: Technician - Seed Bomb, Echoed Voice, Flying Press, Snarl

#92 (Artist Family Mona & Paolo => Artist Family Bob&Ann)
Torterra Lv24, Ability: Prankster - Struggle Bug, Power-Up Punch, Zen Headbutt, Grass Pledge
Gligar Lv24, Ability: Mega Launcher - Shadow Claw, Roost, Mud Shot, Confide
Geodude Lv24, Ability: Oblivious - Power Gem, Stealth Rock, Wing Attack, Mud Shot

#93 (Furisode Girl Arianwen => Furisode Girl Mia)
Surskit Lv8, Ability: Color Change - Bubble Beam, Infestation, Quiver Dance, Echoed Voice
Armaldo Lv8, Ability: Inner Focus - Fire Blast, Twineedle, Embargo, Cross Poison

#94 (Pokémon Breeder Boden => Pokémon Breeder Webster)
Castform-I Lv21, Ability: Friend Guard - Icy Wind, Giga Impact, Heat Crash, Swift
Sealeo Lv21, Ability: Gluttony - Round, Glaciate, Sky Drop, Psyshock
Sealeo Lv21, Ability: Light Metal - Psyshock, False Swipe, Energy Ball, Glaciate

#95 (Pokémon Breeder Mercy => Pokémon Breeder Cammie)
Voltorb Lv18, Ability: Leaf Guard - Shadow Claw, Role Play, Air Cutter, Smelling Salts
Heliolisk Lv18, Ability: White Smoke - Thunder Punch, Return, Charge Beam, Swords Dance
Lanturn Lv18, Ability: Sweet Veil - Swift, Eerie Impulse, Icy Wind, Hail
Minun Lv18, Ability: Intimidate - Struggle Bug, Volt Switch, Safeguard, Charge Beam
Raichu Lv18, Ability: Suction Cups - Parabolic Charge, Ice Burn, Double Hit, Flame Charge

#96 (Fisherman Wharton => Fisherman Marilyn)
Abomasnow Lv29, Ability: Solar Power - Power Whip, Aqua Jet, Sandstorm, Quash
Sealeo Lv29, Ability: Harvest - Low Sweep, X-Scissor, Scald, Ice Beam
Walrein Lv29, Ability: Gluttony - Retaliate, Snarl, Gyro Ball, Incinerate
Froslass Lv29, Ability: Refrigerate - Ice Fang, Glaciate, Solar Beam, Low Sweep

#97 (Fisherman Shad => Fisherman Tristian)
Aggron Lv30, Ability: Imposter - Magnet Bomb, Poison Tail, Meteor Mash, Brick Break
Crustle Lv30, Ability: Battle Armor - Rock Tomb, Rock Slide, Ancient Power, Ominous Wind
Barbaracle Lv30, Ability: Pickpocket - Power Gem, Dive, Retaliate, Light Screen

#98 (Fisherman Ewan => Fisherman Forrest)
Bisharp Lv41, Ability: Sand Rush - Foul Play, Snarl, Embargo, Attract
Steelix Lv41, Ability: Skill Link - Flash Cannon, Rock Tomb, Thunderbolt, Scald
Metagross Lv44, Ability: Levitate - Sludge Bomb, Sleep Talk, Bolt Strike, Roar

#99 (Swimmer ♀ Genevieve => Swimmer ♀ Marilyn)
Shiftry Lv29, Ability: Lightning Rod - Steel Wing, U-turn, Rock Tomb, Aeroblast
Foongus Lv29, Ability: Sweet Veil - Poison Jab, Brick Break, Double Team, Sludge Bomb
Bellossom Lv32, Ability: Pickpocket - Dual Chop, Reflect, Attract, Dazzling Gleam

#100 (Swimmer ♀ Marissa => Swimmer ♀ Jessica)
Conkeldurr Lv33, Ability: Effect Spore - Dive, Bulk Up, Drain Punch, Heat Wave
Conkeldurr Lv33, Ability: Immunity - Energy Ball, Twineedle, Heart Stamp, Thief

#101 (Swimmer ♂ Ramses => Swimmer ♂ Scarlett)
Ferrothorn Lv45, Ability: Liquid Ooze - Energy Ball, Sludge Wave, Metal Claw, Solar Beam
Leavanny Lv45, Ability: Unburden - Silver Wind, Sludge Bomb, Power-Up Punch, Bug Buzz

#102 (Swimmer ♂ Estaban => Swimmer ♂ Jimmy)
Persian Lv42, Ability: Gooey - Extreme Speed, Sludge Wave, Frustration, Snarl
Pidgeot Lv42, Ability: Swarm - Low Sweep, Return, Hidden Power, Fiery Dance
Girafarig Lv42, Ability: Limber - Psycho Boost, Swords Dance, Bide, Thief

#103 (Swimmers Kai & Lani => Swimmers Max&Joe)
Manectric-Mega Lv45, Ability: Solid Rock - Smack Down, Charge, Parabolic Charge, False Swipe
Electivire Lv45, Ability: Grass Pelt - Earthquake, Gyro Ball, Thunderbolt, Blizzard
Rotom-W Lv45, Ability: Overcoat - Struggle Bug, Acrobatics, Energy Ball, Scald

#104 (Black Belt Cadoc => Black Belt Rachel)
Blaziken Lv30, Ability: Shield Dust - Aura Sphere, Fire Punch, Shadow Claw, Quash
Emboar Lv30, Ability: Illuminate - Low Sweep, Rock Smash, Sacred Fire, Brick Break

#105 (Hiker Bernard => Hiker Mallorie)
Blaziken Lv32, Ability: Serene Grace - Thief, Sunny Day, Hyperspace Hole, Bug Buzz
Talonflame Lv32, Ability: Limber - Energy Ball, Flamethrower, Rock Slide, Dragon Pulse
Ninetales Lv32, Ability: Unaware - Luster Purge, Fiery Dance, Trick Room, Phantom Force
Typhlosion Lv32, Ability: Harvest - Play Rough, Ominous Wind, Flame Charge, Roar

#106 (Hiker Craig => Hiker Bob)
Emboar Lv36, Ability: Illuminate - Wake-Up Slap, Hyper Beam, Mystical Fire, Bubble Beam
Magcargo Lv36, Ability: Skill Link - Water Pledge, Mud Shot, Rock Blast, Relic Song

#107 (Team Flare Grunt => Team Flare Wayne)
Shedinja Lv27, Ability: Wonder Guard - Shadow Ball, Wild Charge, Bullet Seed, Silver Wind
Jellicent Lv27, Ability: Rattled - Mist Ball, Razor Shell, Soak, Venoshock
Gengar-Mega Lv27, Ability: Tinted Lens - Thief, Ominous Wind, Silver Wind, Rest

#108 (Team Flare Grunt => Team Flare Ann)
Mothim Lv30, Ability: Volt Absorb - Shadow Punch, X-Scissor, Struggle Bug, Aerial Ace
Scolipede Lv30, Ability: Motor Drive - Dig, Double Team, Signal Beam, Sunny Day

#109 (Team Flare Grunt => Team Flare Kate)
Chandelure Lv32, Ability: Light Metal - Flame Charge, Mystical Fire, Flash Cannon, Ominous Wind
Chandelure Lv32, Ability: Ice Body - Shadow Ball, Fiery Dance, Will-O-Wisp, Round
Mismagius Lv35, Ability: Liquid Ooze - Dragon Tail, Spite, Retaliate, Shadow Ball

#110 (Team Flare Grunt => Team Flare Donna)
Gengar Lv27, Ability: Tinted Lens - Ice Punch, Fire Punch, Mist Ball, Sleep Talk
Mismagius Lv27, Ability: Bad Dreams - Flash Cannon, Rock Tomb, Thunderbolt, Dark Pulse
Doublade Lv27, Ability: Sap Sipper - Drain Punch, Iron Head, Rock Wrecker, Steel Wing

#111 (Team Flare Grunt => Team Flare Mike)
Unfezant Lv30, Ability: Static - Chatter, Attract, Slash, Reflect
Xatu Lv30, Ability: Hydration - Thief, Toxic, Ally Switch, Stored Power

#112 (Team Flare Grunt => Team Flare Esteban)
Flygon Lv36, Ability: Parental Bond - Ice Fang, Avalanche, Rock Tomb, Chip Away
Goodra Lv36, Ability: Cloud Nine - Slash, Mimic, Energy Ball, Flame Charge

#113 (Psychic Sayid => Psychic Thomas)
Altaria Lv29, Ability: Sturdy - Smelling Salts, Light Screen, Rock Tomb, Psych Up
Sigilyph Lv29, Ability: Flash Fire - Power Gem, Water Pledge, Psychic, Bubble Beam
