Randomizer Version: 4.6.0
Random Seed: 141708394892133
Settings String: 321aQgEejiDAYYBiQGy0AKeAh8iagfQatA+CQABmgAAAAAAPAyA0NnaeaaJCTIGBQDkEQUQFFBva2Vtb24gUGxhdGludW0gKEcp7r7ouOPDOIo=

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ITEM
 47 Parasek       |Psychoklinge |           - |Blättertanz |       - |          - |           - |          - |Nietenranke |       - |Dreifachkick |Eisstrahl |Heilbefehl |         - |Blattgeißel |Vielender |Riechsalz |Ladestrahl |Fadenschuss |Drachenstoß |         - |          - |        - |          - |         - |         - |          - |Hitzewelle |         - |Scheinwerfer |         - |     - |      - |           - |Hyperzahn |Pflücker |Nassschweif |           - |        - |
 48 Bluzuk        |Psychoklinge |           - |          - |       - |          - |Furienschlag |          - |Nietenranke |       - |Dreifachkick |Eisstrahl |Heilbefehl |         - |          - |        - |        - |         - |Fadenschuss |          - |         - |          - |        - |          - |         - |Turbotempo |Hornattacke |         - |Volttackle |           - |         - |Lawine |      - |           - |        - |       - |          - |Strafattacke |        - |
 49 Omot          |Psychoklinge |           - |          - |       - |Energieball |Furienschlag |          - |Nietenranke |       - |Dreifachkick |Eisstrahl |Heilbefehl |         - |          - |        - |Riechsalz |         - |Fadenschuss |Drachenstoß |         - |Läuterfeuer |        - |          - |         - |Turbotempo |Hornattacke |         - |Volttackle |           - |         - |Lawine |      - |           - |        - |       - |          - |Strafattacke |Erdkräfte |
 50 Digda         |           - |           - |Blättertanz |Rückkehr |Energieball |Furienschlag |          - |          - |       - |           - |Eisstrahl |         - |         - |          - |        - |Riechsalz |         - |          - |          - |Steinkante |          - |        - |Geheimpower |         - |         - |Hornattacke |Hitzewelle |         - |           - |         - |     - |      - |           - |        - |       - |Nassschweif |           - |Erdkräfte |
 51 Digdri        |Psychoklinge |Sondersensor |Blättertanz |Rückkehr |Energieball |Furienschlag |          - |          - |       - |           - |Eisstrahl |         - |         - |          - |        - |Riechsalz |         - |Fadenschuss |          - |Steinkante |          - |        - |Geheimpower |         - |         - |Hornattacke |Hitzewelle |         - |Scheinwerfer |         - |     - |      - |           - |        - |       - |Nassschweif |           - |Erdkräfte |
 52 Mauzi         |           - |Sondersensor |          - |Rückkehr |          - |Furienschlag |Rechte Hand |          - |Eissturm |Dreifachkick |        - |         - |         - |Blattgeißel |        - |Riechsalz |         - |          - |Drachenstoß |         - |Läuterfeuer |Fokusstoß |Geheimpower |         - |         - |Hornattacke |         - |         - |           - |         - |     - |Klammer |Psychokinese |Hyperzahn |Pflücker |Nassschweif |Strafattacke |Erdkräfte |
 53 Snobilikat    |           - |Sondersensor |Blättertanz |Rückkehr |Energieball |Furienschlag |Rechte Hand |          - |Eissturm |Dreifachkick |        - |         - |         - |Blattgeißel |Vielender |Riechsalz |         - |          - |Drachenstoß |         - |Läuterfeuer |Fokusstoß |Geheimpower |         - |         - |Hornattacke |         - |         - |           - |Gewissheit |     - |Klammer |Psychokinese |Hyperzahn |Pflücker |Nassschweif |Strafattacke |Erdkräfte |
 54 Enton         |           - |           - |Blättertanz |       - |          - |Furienschlag |Rechte Hand |          - |Eissturm |           - |        - |Heilbefehl |         - |          - |        - |Riechsalz |         - |Fadenschuss |Drachenstoß |Steinkante |          - |        - |          - |Sprungkick |         - |Hornattacke |         - |         - |           - |         - |     - |Klammer |           - |Hyperzahn |       - |Nassschweif |Strafattacke |        - |
 55 Entoron       |           - |           - |Blättertanz |       - |          - |Furienschlag |Rechte Hand |Nietenranke |Eissturm |           - |        - |Heilbefehl |         - |          - |        - |Riechsalz |         - |Fadenschuss |Drachenstoß |Steinkante |          - |Fokusstoß |          - |Sprungkick |         - |Hornattacke |         - |         - |Scheinwerfer |         - |Lawine |Klammer |           - |Hyperzahn |       - |Nassschweif |Strafattacke |        - |
 56 Menki         |Psychoklinge |Sondersensor |          - |Rückkehr |          - |Furienschlag |Rechte Hand |          - |Eissturm |Dreifachkick |Eisstrahl |         - |         - |Blattgeißel |        - |Riechsalz |Ladestrahl |Fadenschuss |          - |         - |          - |Fokusstoß |Geheimpower |Sprungkick |Turbotempo |Hornattacke |Hitzewelle |         - |           - |         - |Lawine |      - |           - |Hyperzahn |Pflücker |          - |Strafattacke |Erdkräfte |
 57 Rasaff        |Psychoklinge |Sondersensor |          - |Rückkehr |Energieball |Furienschlag |Rechte Hand |Nietenranke |Eissturm |Dreifachkick |Eisstrahl |         - |         - |Blattgeißel |        - |Riechsalz |Ladestrahl |Fadenschuss |          - |         - |Läuterfeuer |Fokusstoß |Geheimpower |Sprungkick |Turbotempo |Hornattacke |Hitzewelle |         - |           - |Gewissheit |Lawine |      - |           - |Hyperzahn |Pflücker |          - |Strafattacke |Erdkräfte |
 58 Fukano        |           - |Sondersensor |Blättertanz |       - |Energieball |           - |Rechte Hand |          - |       - |           - |Eisstrahl |         - |         - |Blattgeißel |        - |        - |         - |          - |          - |         - |Läuterfeuer |        - |Geheimpower |Sprungkick |Turbotempo |Hornattacke |Hitzewelle |         - |Scheinwerfer |         - |     - |Klammer |           - |        - |Pflücker |          - |Strafattacke |        - |
 59 Arkani        |           - |Sondersensor |Blättertanz |       - |Energieball |           - |Rechte Hand |          - |Eissturm |           - |Eisstrahl |         - |         - |Blattgeißel |        - |        - |         - |          - |          - |         - |Läuterfeuer |        - |Geheimpower |Sprungkick |Turbotempo |Hornattacke |Hitzewelle |         - |Scheinwerfer |         - |     - |Klammer |           - |        - |Pflücker |          - |Strafattacke |        - |
 60 Quapsel       |           - |           - |          - |Rückkehr |          - |Furienschlag |Rechte Hand |          - |Eissturm |Dreifachkick |Eisstrahl |         - |         - |          - |        - |Riechsalz |         - |          - |          - |         - |          - |        - |Geheimpower |         - |Turbotempo |          - |Hitzewelle |Volttackle |Scheinwerfer |         - |     - |Klammer |Psychokinese |Hyperzahn |       - |Nassschweif |           - |        - |
 61 Quaputzi      |           - |Sondersensor |          - |Rückkehr |          - |Furienschlag |Rechte Hand |          - |Eissturm |Dreifachkick |Eisstrahl |         - |         - |          - |        - |Riechsalz |         - |Fadenschuss |          - |         - |          - |        - |Geheimpower |         - |Turbotempo |          - |Hitzewelle |Volttackle |Scheinwerfer |         - |     - |Klammer |Psychokinese |Hyperzahn |       - |Nassschweif |           - |        - |
 62 Quappo        |           - |Sondersensor |          - |Rückkehr |          - |Furienschlag |Rechte Hand |          - |Eissturm |Dreifachkick |Eisstrahl |         - |Unheilböen |          - |        - |Riechsalz |Ladestrahl |Fadenschuss |          - |         - |          - |Fokusstoß |Geheimpower |Sprungkick |Turbotempo |          - |Hitzewelle |Volttackle |Scheinwerfer |         - |     - |Klammer |Psychokinese |Hyperzahn |       - |Nassschweif |           - |        - |
 63 Abra          |Psychoklinge |Sondersensor |          - |Rückkehr |Energieball |Furienschlag |          - |          - |       - |           - |        - |         - |Unheilböen |          - |        - |        - |         - |          - |          - |         - |          - |        - |Geheimpower |Sprungkick |Turbotempo |Hornattacke |         - |Volttackle |Scheinwerfer |         - |     - |Klammer |Psychokinese |Hyperzahn |Pflücker |Nassschweif |           - |        - |
 64 Kadabra       |Psychoklinge |Sondersensor |          - |Rückkehr |Energieball |Furienschlag |          - |          - |       - |Dreifachkick |        - |         - |Unheilböen |          - |Vielender |        - |         - |          - |          - |         - |          - |        - |Geheimpower |Sprungkick |Turbotempo |Hornattacke |         - |Volttackle |Scheinwerfer |         - |     - |Klammer |Psychokinese |Hyperzahn |Pflücker |Nassschweif |           - |        - |
 65 Simsala       |Psychoklinge |Sondersensor |          - |Rückkehr |Energieball |Furienschlag |          - |          - |       - |Dreifachkick |        - |         - |Unheilböen |          - |Vielender |        - |         - |          - |          - |         - |          - |        - |Geheimpower |Sprungkick |Turbotempo |Hornattacke |Hitzewelle |Volttackle |Scheinwerfer |         - |     - |Klammer |Psychokinese |Hyperzahn |Pflücker |Nassschweif |           - |        - |
 66 Machollo      |           - |           - |          - |Rückkehr |          - |Furienschlag |          - |          - |       - |Dreifachkick |Eisstrahl |         - |         - |Blattgeißel |Vielender |Riechsalz |         - |          - |Drachenstoß |         - |Läuterfeuer |Fokusstoß |          - |Sprungkick |Turbotempo |Hornattacke |         - |         - |Scheinwerfer |         - |     - |      - |           - |Hyperzahn |       - |          - |           - |        - |
 67 Maschock      |           - |           - |          - |Rückkehr |          - |Furienschlag |          - |          - |       - |Dreifachkick |Eisstrahl |         - |         - |Blattgeißel |Vielender |Riechsalz |         - |          - |Drachenstoß |Steinkante |Läuterfeuer |Fokusstoß |          - |Sprungkick |Turbotempo |Hornattacke |         - |         - |Scheinwerfer |         - |     - |      - |           - |Hyperzahn |       - |          - |           - |        - |
