Randomizer Version: 4.6.0
Random Seed: 234173005332115
Settings String: 321YRgEegEdAeQAwgCSvBCegh8Caga8arw9CSABmwAAAAAALAyAxsnQfBQJCTIGBQTGGQURFlBva2Vtb24gU291bFNpbHZlciAoRymFocTU48M4ig==

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ITEM
478 Frosdedje     |Konfusion |Käferbiss |           - |Stahlflügel |         - |Eiszahn |Aufbereitung |       - |         - |          - |         - |Turbotempo |          - |Frustration |        - |         - |Kreideschrei |   - |    - |Ruckzuckhieb |Wunschtraum |Finsterfaust |         - |       - |          - |Luftschnitt |           - |      - |          - |Lohekanonade |Gedankengut |Wutanfall |Überwurf |Luftstoß |           - |           - |Metallklaue |Fuchtler |        - |     - |Bohrschnabel |Superzahn |          - |Felsgrab |Zermalmklaue |          - |          - |Giftblick |       - |Ableithieb |Doppelschlag |Kopfnuss |
479 Rotom         |Konfusion |        - |           - |          - |         - |      - |           - |       - |         - |          - |         - |Turbotempo |          - |Frustration |        - |         - |           - |Glut |    - |Ruckzuckhieb |Wunschtraum |Finsterfaust |Donnerzahn |Agilität |          - |Luftschnitt |           - |      - |          - |           - |          - |        - |       - |Luftstoß |           - |Sternschauer |          - |       - |        - |     - |           - |        - |          - |       - |           - |          - |          - |        - |       - |Ableithieb |Doppelschlag |Kopfnuss |
480 Selfe         |Konfusion |Käferbiss |Klingensturm |          - |Feuersturm |      - |           - |       - |         - |          - |         - |Turbotempo |          - |Frustration |Psystrahl |         - |           - |   - |    - |           - |          - |           - |         - |Agilität |Matschbombe |          - |Eisenschädel |      - |          - |           - |Gedankengut |        - |       - |       - |           - |Sternschauer |          - |Fuchtler |        - |Finale |Bohrschnabel |        - |          - |Felsgrab |Zermalmklaue |          - |          - |        - |       - |         - |Doppelschlag |       - |
481 Vesprit       |Konfusion |Käferbiss |           - |          - |         - |      - |           - |       - |         - |          - |         - |         - |          - |          - |Psystrahl |Flammenrad |Kreideschrei |   - |Finte |Ruckzuckhieb |          - |           - |         - |Agilität |          - |          - |Eisenschädel |      - |          - |           - |Gedankengut |        - |       - |       - |Flammenblitz |           - |Metallklaue |       - |        - |Finale |           - |Superzahn |Antik-Kraft |Felsgrab |           - |          - |Windschnitt |Giftblick |       - |         - |           - |       - |
482 Tobutz        |        - |Käferbiss |           - |          - |         - |      - |           - |       - |Gigasauger |Rasierblatt |         - |         - |          - |Frustration |Psystrahl |         - |Kreideschrei |Glut |Finte |Ruckzuckhieb |          - |           - |Donnerzahn |Agilität |          - |          - |Eisenschädel |Brüller |          - |           - |Gedankengut |        - |       - |Luftstoß |           - |Sternschauer |Metallklaue |       - |Sturzflug |Finale |           - |        - |          - |       - |           - |          - |          - |        - |       - |         - |Doppelschlag |Kopfnuss |
483 Dialga        |        - |        - |           - |Stahlflügel |         - |      - |Aufbereitung |Duonadel |         - |          - |         - |         - |Eisenabwehr |Frustration |        - |         - |           - |   - |Finte |           - |Wunschtraum |           - |Donnerzahn |       - |          - |          - |Eisenschädel |Brüller |          - |           - |          - |Wutanfall |       - |       - |           - |           - |Metallklaue |       - |        - |Finale |Bohrschnabel |Superzahn |          - |       - |Zermalmklaue |          - |          - |Giftblick |Nahkampf |Ableithieb |Doppelschlag |       - |
484 Palkia        |        - |Käferbiss |           - |          - |         - |      - |           - |       - |         - |Rasierblatt |         - |Turbotempo |          - |Frustration |Psystrahl |         - |Kreideschrei |Glut |Finte |Ruckzuckhieb |Wunschtraum |           - |Donnerzahn |       - |          - |          - |           - |Brüller |          - |           - |          - |Wutanfall |       - |       - |           - |           - |          - |Fuchtler |Sturzflug |     - |           - |Superzahn |          - |Felsgrab |Zermalmklaue |          - |Windschnitt |        - |       - |Ableithieb |Doppelschlag |       - |
485 Heatran       |        - |        - |Klingensturm |Stahlflügel |Feuersturm |      - |Aufbereitung |       - |         - |          - |         - |Turbotempo |Eisenabwehr |Frustration |        - |Flammenrad |Kreideschrei |Glut |Finte |Ruckzuckhieb |Wunschtraum |           - |         - |       - |          - |Luftschnitt |Eisenschädel |Brüller |          - |Lohekanonade |Gedankengut |        - |Überwurf |       - |Flammenblitz |Sternschauer |Metallklaue |       - |Sturzflug |     - |           - |        - |          - |       - |Zermalmklaue |Läuterfeuer |          - |        - |       - |Ableithieb |           - |       - |
486 Regigigas     |        - |Käferbiss |Klingensturm |          - |         - |      - |Aufbereitung |       - |         - |          - |         - |Turbotempo |Eisenabwehr |Frustration |Psystrahl |         - |Kreideschrei |   - |Finte |Ruckzuckhieb |Wunschtraum |           - |         - |       - |          - |          - |           - |Brüller |          - |           - |          - |        - |       - |Luftstoß |           - |Sternschauer |          - |Fuchtler |        - |Finale |           - |Superzahn |          - |       - |Zermalmklaue |          - |          - |Giftblick |       - |         - |Doppelschlag |Kopfnuss |
487 Giratina      |        - |Käferbiss |Klingensturm |          - |         - |Eiszahn |           - |       - |         - |          - |Doppelkick |         - |          - |          - |        - |         - |           - |   - |    - |           - |Wunschtraum |           - |Donnerzahn |       - |          - |          - |           - |      - |Zauberblatt |           - |          - |Wutanfall |Überwurf |Luftstoß |           - |           - |          - |       - |        - |     - |           - |Superzahn |          - |Felsgrab |Zermalmklaue |          - |          - |        - |       - |Ableithieb |Doppelschlag |       - |
488 Cresselia     |Konfusion |Käferbiss |           - |          - |         - |Eiszahn |Aufbereitung |       - |         - |          - |         - |Turbotempo |          - |Frustration |Psystrahl |         - |Kreideschrei |   - |    - |Ruckzuckhieb |Wunschtraum |           - |Donnerzahn |Agilität |          - |          - |Eisenschädel |Brüller |Zauberblatt |           - |Gedankengut |        - |       - |Luftstoß |Flammenblitz |           - |Metallklaue |Fuchtler |        - |     - |           - |Superzahn |          - |       - |Zermalmklaue |          - |          - |Giftblick |       - |Ableithieb |           - |Kopfnuss |
489 Phione        |        - |        - |Klingensturm |          - |Feuersturm |      - |           - |Duonadel |         - |          - |         - |         - |          - |Frustration |        - |Flammenrad |           - |Glut |Finte |Ruckzuckhieb |          - |Finsterfaust |         - |Agilität |          - |Luftschnitt |           - |      - |          - |           - |Gedankengut |        - |       - |       - |Flammenblitz |           - |          - |       - |        - |     - |           - |        - |Antik-Kraft |       - |Zermalmklaue |          - |          - |Giftblick |       - |         - |           - |Kopfnuss |
490 Manaphy       |        - |        - |Klingensturm |          - |         - |      - |Aufbereitung |Duonadel |         - |          - |Doppelkick |Turbotempo |Eisenabwehr |Frustration |Psystrahl |Flammenrad |Kreideschrei |   - |    - |           - |          - |           - |         - |Agilität |          - |          - |Eisenschädel |Brüller |Zauberblatt |           - |          - |        - |Überwurf |       - |           - |           - |          - |       - |        - |     - |           - |        - |          - |       - |           - |          - |Windschnitt |        - |       - |Ableithieb |Doppelschlag |       - |
491 Darkrai       |        - |        - |Klingensturm |Stahlflügel |         - |Eiszahn |Aufbereitung |       - |Gigasauger |Rasierblatt |         - |         - |          - |Frustration |        - |         - |Kreideschrei |   - |Finte |           - |          - |           - |         - |       - |          - |          - |           - |      - |Zauberblatt |Lohekanonade |          - |Wutanfall |       - |       - |           - |Sternschauer |          - |Fuchtler |        - |Finale |Bohrschnabel |Superzahn |          - |Felsgrab |Zermalmklaue |Läuterfeuer |          - |Giftblick |       - |         - |Doppelschlag |Kopfnuss |
492 Shaymin       |        - |        - |           - |Stahlflügel |Feuersturm |      - |Aufbereitung |       - |Gigasauger |Rasierblatt |         - |Turbotempo |          - |          - |Psystrahl |Flammenrad |           - |   - |    - |Ruckzuckhieb |          - |Finsterfaust |         - |       - |          - |          - |           - |Brüller |          - |           - |Gedankengut |        - |       - |       - |           - |Sternschauer |Metallklaue |       - |        - |     - |           - |Superzahn |          - |       - |Zermalmklaue |          - |          - |Giftblick |Nahkampf |Ableithieb |           - |Kopfnuss |
493 Arceus        |        - |        - |Klingensturm |          - |         - |      - |Aufbereitung |       - |Gigasauger |Rasierblatt |Doppelkick |Turbotempo |Eisenabwehr |Frustration |Psystrahl |         - |Kreideschrei |   - |Finte |Ruckzuckhieb |Wunschtraum |Finsterfaust |Donnerzahn |       - |          - |Luftschnitt |Eisenschädel |Brüller |          - |Lohekanonade |Gedankengut |        - |Überwurf |Luftstoß |Flammenblitz |Sternschauer |          - |Fuchtler |Sturzflug |Finale |           - |Superzahn |          - |       - |Zermalmklaue |Läuterfeuer |          - |Giftblick |       - |         - |Doppelschlag |       - |
494 DEOXYS-A      |Konfusion |Käferbiss |           - |          - |Feuersturm |Eiszahn |Aufbereitung |       - |Gigasauger |Rasierblatt |         - |         - |          - |          - |Psystrahl |         - |Kreideschrei |   - |    - |           - |Wunschtraum |           - |Donnerzahn |Agilität |Matschbombe |Luftschnitt |           - |Brüller |          - |           - |Gedankengut |        - |Überwurf |       - |           - |           - |          - |Fuchtler |        - |Finale |Bohrschnabel |        - |          - |       - |           - |          - |          - |Giftblick |       - |Ableithieb |           - |       - |
495 DEOXYS-D      |Konfusion |        - |           - |          - |         - |      - |Aufbereitung |       - |         - |Rasierblatt |         - |         - |          - |Frustration |Psystrahl |Flammenrad |Kreideschrei |   - |    - |           - |Wunschtraum |           - |         - |Agilität |Matschbombe |          - |           - |      - |          - |Lohekanonade |Gedankengut |        - |       - |       - |           - |           - |          - |       - |        - |     - |Bohrschnabel |        - |          - |       - |Zermalmklaue |          - |          - |        - |       - |Ableithieb |Doppelschlag |       - |
496 DEOXYS-S      |Konfusion |        - |Klingensturm |          - |         - |      - |           - |       - |         - |Rasierblatt |         - |         - |Eisenabwehr |Frustration |Psystrahl |Flammenrad |Kreideschrei |   - |    - |           - |Wunschtraum |           - |         - |Agilität |          - |          - |           - |      - |          - |Lohekanonade |Gedankengut |        - |       - |       - |           - |Sternschauer |          - |Fuchtler |Sturzflug |     - |Bohrschnabel |Superzahn |Antik-Kraft |       - |Zermalmklaue |Läuterfeuer |          - |Giftblick |       - |         - |Doppelschlag |Kopfnuss |
497 BURMADAME-S   |        - |Käferbiss |           - |          - |         - |      - |           - |Duonadel |Gigasauger |          - |Doppelkick |Turbotempo |          - |Frustration |        - |         - |           - |   - |Finte |Ruckzuckhieb |          - |           - |         - |       - |Matschbombe |          - |           - |      - |          - |           - |          - |        - |Überwurf |       - |           - |Sternschauer |Metallklaue |       - |Sturzflug |Finale |           - |Superzahn |          - |       - |           - |Läuterfeuer |          - |        - |Nahkampf |         - |           - |       - |
